,Date,Open_btc,High_btc,Low_btc,Close_btc,Adj Close_btc,Volume_btc,volatility_btc,hc_change_btc,lc_change_btc,price_change_percent_btc,TargetClass_btc,Open_gold,High_gold,Low_gold,Close_gold,Adj Close_gold,Volume_gold,volatility_gold,hc_change_gold,lc_change_gold,price_change_percent_gold,Open_oil,High_oil,Low_oil,Close_oil,Adj Close_oil,Volume_oil,volatility_oil,hc_change_oil,lc_change_oil,price_change_percent_oil
545,2018-06-30,6214.22021484375,6465.509765625,6214.22021484375,6404.0,6404.0,4543860224,4.043782519663545,-0.9513521416675805,3.053959766390767,2.99,0,,,,,,,,,,,,,,,,,,,,
546,2018-07-01,6411.68017578125,6432.85009765625,6289.2900390625,6385.81982421875,6385.81982421875,4788259840,2.2826115142107435,-0.7310954355152011,1.5348280101046032,-0.28,1,,,,,,,,,,,,,,,,,,,,
547,2018-07-02,6380.3798828125,6683.85986328125,6305.7001953125,6614.18017578125,6614.18017578125,4396930048,5.997108271177631,-1.042506709076823,4.89208130602318,3.58,0,1249.9000244140625,1249.9000244140625,1239.800048828125,1239.800048828125,1239.800048828125,29.0,0.8146455225166451,-0.8080626761066144,0.0,-0.92,73.62000274658203,74.3499984741211,72.51000213623047,73.94000244140625,73.94000244140625,652167.0,2.5375758980584133,-0.551440539514672,1.9721421363208937,-0.28
548,2018-07-03,6596.66015625,6671.3701171875,6447.75,6529.58984375,6529.58984375,4672309760,3.468188394207282,-2.1252047322667713,1.26927755806289,-1.28,1,1238.0999755859375,1254.0999755859375,1237.0,1251.5999755859375,1251.5999755859375,36.0,1.3823747442148342,-0.19934614852631316,1.1802728848777284,0.95,74.08000183105469,75.2699966430664,72.7300033569336,74.13999938964844,74.13999938964844,667235.0,3.4923596437462097,-1.501258541004678,1.9386717553071915,0.27
549,2018-07-04,6550.8701171875,6771.919921875,6450.4599609375,6597.5498046875,6597.5498046875,4176689920,4.983519979725283,-2.5748992781831457,2.2803000815560788,1.04,1,,,,,,,,,,,,,,,,,,,,
550,2018-07-05,6599.7099609375,6749.5400390625,6546.64990234375,6639.14013671875,6639.14013671875,4999240192,3.0991444440325697,-1.6356655669100137,1.4127872385827107,0.63,1,1255.5,1257.300048828125,1253.5999755859375,1257.300048828125,1257.300048828125,9.0,0.295155816388563,0.0,0.295155816388563,0.46,74.3499984741211,74.80000305175781,72.52999877929688,72.94000244140625,72.94000244140625,841632.0,3.1297453614584816,-2.486631730568963,0.5652883896454819,-1.62
551,2018-07-06,6638.68994140625,6700.93994140625,6533.5498046875,6673.5,6673.5,4313959936,2.5620090413737384,-0.40949391646825434,2.1420238537416925,0.52,1,1255.5,1255.5,1254.300048828125,1254.300048828125,1254.300048828125,7.0,0.09566699554832175,-0.09557556128036639,0.0,-0.24,73.16000366210938,74.01000213623047,72.13999938964844,73.80000305175781,73.80000305175781,611419.0,2.5921856978146343,-0.2837441945834702,2.301086326800792,1.18
552,2018-07-07,6668.7099609375,6863.990234375,6579.240234375,6856.93017578125,6856.93017578125,3961080064,4.328007336048431,-0.10285647783111762,4.220699222311182,2.75,0,,,,,,,,,,,,,,,,,,,,
553,2018-07-08,6857.7998046875,6885.91015625,6747.97998046875,6773.8798828125,6773.8798828125,3386210048,2.0440217099113065,-1.6269493922428782,0.38381711888171394,-1.21,0,,,,,,,,,,,,,,,,,,,,
554,2018-07-09,6775.080078125,6838.68017578125,6724.33984375,6741.75,6741.75,3718129920,1.7003949040071895,-1.4173813263635582,0.25891249779979564,-0.47,0,1258.199951171875,1262.300048828125,1257.699951171875,1258.0999755859375,1258.0999755859375,37.0,0.365754777358766,-0.332731765802172,0.03180602922738234,0.3,73.87000274658203,74.27999877929688,72.98999786376953,73.8499984741211,73.8499984741211,533003.0,1.7673666985646934,-0.5788911042573008,1.1782444657097955,0.07
555,2018-07-10,6739.2099609375,6767.740234375,6320.72021484375,6329.9501953125,6329.9501953125,4052430080,7.072295629878635,-6.468777226981287,0.14602735376696574,-6.11,1,1256.199951171875,1256.9000244140625,1249.300048828125,1253.800048828125,1253.800048828125,65.0,0.6083386927797265,-0.24663660798181908,0.3602016988809945,-0.34,74.04000091552734,74.69999694824219,73.6500015258789,74.11000061035156,74.11000061035156,586829.0,1.4256556695308922,-0.7898211003936441,0.6245744398403349,0.35
556,2018-07-11,6330.77001953125,6444.9599609375,6330.47021484375,6394.7099609375,6394.7099609375,3644859904,1.8085504268749786,-0.7796790097155314,1.014770529100982,1.02,0,1253.199951171875,1253.199951171875,1242.800048828125,1242.800048828125,1242.800048828125,30.0,0.8368121930439568,-0.8298677584550643,0.0,-0.88,74.19999694824219,74.26000213623047,70.0199966430664,70.37999725341797,70.37999725341797,861726.0,6.055420874665125,-5.224891962290285,0.5141397138116127,-5.03
557,2018-07-12,6396.77978515625,6397.10009765625,6136.419921875,6228.81005859375,6228.81005859375,3770170112,4.248082417762546,-2.630723866962119,1.5056032327481257,-2.59,1,1240.9000244140625,1246.699951171875,1240.9000244140625,1245.0,1245.0,7.0,0.4673967800549567,-0.13635607912530012,0.33040337700641575,0.18,70.5999984741211,71.23999786376953,69.2300033569336,70.33000183105469,70.33000183105469,707887.0,2.9033575175099724,-1.2773667321762228,1.5889042622889396,-0.07
558,2018-07-13,6235.02978515625,6310.5498046875,6192.240234375,6238.0498046875,6238.0498046875,3805400064,1.9106101480967708,-1.148869785421022,0.739789939967077,0.15,1,1244.699951171875,1247.0,1239.5999755859375,1239.5999755859375,1239.5999755859375,2.0,0.5969687447407892,-0.5934261759472734,0.0,-0.43,70.37999725341797,71.66000366210938,69.83999633789062,71.01000213623047,71.01000213623047,530277.0,2.6059670957218146,-0.9070632049417521,1.6752661221218805,0.97
559,2018-07-14,6247.5,6298.18994140625,6212.22021484375,6276.1201171875,6276.1201171875,2923670016,1.38388086045437,-0.350415348283737,1.0286161812336398,0.61,1,,,,,,,,,,,,,,,,,,,,
560,2018-07-15,6272.7001953125,6403.4599609375,6256.509765625,6359.64013671875,6359.64013671875,3285459968,2.3487567480496097,-0.6843147999059956,1.6483690581029196,1.33,1,,,,,,,,,,,,,,,,,,,,
561,2018-07-16,6357.009765625,6741.75,6357.009765625,6741.75,6741.75,4725799936,6.052220282174973,0.0,6.052220282174973,6.01,1,1242.699951171875,1243.800048828125,1238.0999755859375,1238.0999755859375,1238.0999755859375,2.0,0.4603887694521526,-0.4582789048414941,0.0,-0.12,70.5199966430664,70.87000274658203,67.58000183105469,68.05999755859375,68.05999755859375,530480.0,4.868305454847601,-3.9650135164187,0.7102629691236447,-4.15
562,2018-07-17,6739.64990234375,7387.240234375,6684.169921875,7321.0400390625,7321.0400390625,5961950208,10.518438650087148,-0.8961424457871431,9.528036010922495,8.59,1,1225.699951171875,1225.699951171875,1225.699951171875,1225.699951171875,1225.699951171875,0.0,0.0,0.0,0.0,-1.0,68.02999877929688,68.44000244140625,67.02999877929688,68.08000183105469,68.08000183105469,440727.0,2.1035412319668336,-0.5260090553909184,1.5664673592118878,0.03
563,2018-07-18,7315.31982421875,7534.990234375,7280.47021484375,7370.77978515625,7370.77978515625,6103410176,3.495928312601611,-2.17930540201119,1.2404359560234555,0.68,1,1226.699951171875,1226.699951171875,1222.199951171875,1226.300048828125,1226.300048828125,67.0,0.3681885272279131,-0.03259984997700298,0.33546864834340134,0.05,67.61000061035156,69.05999755859375,67.04000091552734,68.76000213623047,68.76000213623047,187313.0,3.0131214431391045,-0.4343982521991129,2.5656342440543587,1.0
564,2018-07-19,7378.2001953125,7494.4599609375,7295.4599609375,7466.85986328125,7466.85986328125,5111629824,2.727723831883351,-0.3682733352383864,2.3494050171131953,1.3,0,1227.199951171875,1228.0,1211.699951171875,1222.4000244140625,1222.4000244140625,33.0,1.3452215469977271,-0.45602407051608307,0.8830629424255655,-0.32,69.0,70.16999816894531,67.80000305175781,69.45999908447266,69.45999908447266,103220.0,3.495567862110965,-1.0118271383778887,2.4483716194638223,1.02
565,2018-07-20,7467.39990234375,7594.669921875,7323.259765625,7354.1298828125,7354.1298828125,4936869888,3.7061385904127713,-3.1672217691735387,0.4215351930079378,-1.51,1,1229.5,1229.5,1229.5,1229.5,1229.5,0.0,0.0,0.0,0.0,0.58,69.38999938964844,71.0999984741211,69.37000274658203,70.45999908447266,70.45999908447266,500967.0,2.4938671746330616,-0.9001398078529972,1.5712790755862134,1.44
566,2018-07-21,7352.72021484375,7437.64013671875,7262.41015625,7419.2900390625,7419.2900390625,3726609920,2.4128350877834657,-0.2467193534365522,2.1601628032188436,0.89,0,,,,,,,,,,,,,,,,,,,,
567,2018-07-22,7417.7998046875,7537.9501953125,7383.81982421875,7418.490234375,7418.490234375,3695460096,2.0874069893770444,-1.5847804488252866,0.4695457226966982,-0.01,1,,,,,,,,,,,,,,,,,,,,
568,2018-07-23,7414.7099609375,7771.5,7409.10009765625,7711.10986328125,7711.10986328125,5132480000,4.8912809594567275,-0.7770718229267194,4.076200370413891,3.94,1,1222.0,1224.0,1222.0,1224.0,1224.0,1.0,0.16366612111292964,0.0,0.16366612111292964,-0.45,68.16999816894531,69.30999755859375,67.5999984741211,67.88999938964844,67.88999938964844,555915.0,2.5295845015843974,-2.0487638421064216,0.42899544685398633,-3.65
569,2018-07-24,7716.509765625,8424.26953125,7705.5,8424.26953125,8424.26953125,7277689856,9.328006375316331,0.0,9.328006375316331,9.25,0,1223.9000244140625,1223.9000244140625,1223.9000244140625,1223.9000244140625,1223.9000244140625,0.0,0.0,0.0,0.0,-0.01,67.80000305175781,69.05000305175781,67.55999755859375,68.5199966430664,68.5199966430664,524591.0,2.2054552205568148,-0.7675689866286165,1.4209578436412225,0.93
570,2018-07-25,8379.66015625,8416.8701171875,8086.35986328125,8181.39013671875,8181.39013671875,5845400064,4.087256311792893,-2.797714318864121,1.175192237845064,-2.88,0,1231.4000244140625,1231.4000244140625,1231.4000244140625,1231.4000244140625,1231.4000244140625,0.0,0.0,0.0,0.0,0.61,68.7699966430664,69.69999694824219,68.19999694824219,69.30000305175781,69.30000305175781,622913.0,2.1994135881536305,-0.5738793601115971,1.6129122474161297,1.14
571,2018-07-26,8176.85009765625,8290.330078125,7878.7099609375,7951.580078125,7951.580078125,4899089920,5.224460847376093,-4.086085798849328,0.924899095775688,-2.81,1,1227.800048828125,1227.800048828125,1225.300048828125,1225.300048828125,1225.300048828125,1.0,0.20403165758387065,-0.20361621604316824,0.0,-0.5,69.37999725341797,69.91999816894531,68.91999816894531,69.61000061035156,69.61000061035156,489059.0,1.450957670585938,-0.44336036429050446,1.0011643350814228,0.45
572,2018-07-27,7950.39990234375,8262.66015625,7839.759765625,8165.009765625,8165.009765625,5195879936,5.394302928506708,-1.1818275080711844,4.148724064557742,2.68,1,1222.5999755859375,1222.5999755859375,1222.5999755859375,1222.5999755859375,1222.5999755859375,254428.0,0.0,0.0,0.0,-0.22,69.58000183105469,69.7699966430664,68.26000213623047,68.69000244140625,68.69000244140625,460450.0,2.212121974186806,-1.5479350059098558,0.6299447578650885,-1.32
573,2018-07-28,8169.06005859375,8222.849609375,8110.77001953125,8192.150390625,8192.150390625,3988750080,1.3818612730216147,-0.3733403893827675,1.0033618373814188,0.33,1,,,,,,,,,,,,,,,,,,,,
574,2018-07-29,8205.8203125,8272.259765625,8141.18017578125,8218.4599609375,8218.4599609375,4107190016,1.6100809343796552,-0.6503640626840884,0.9492454839182332,0.32,0,,,,,,,,,,,,,,,,,,,,
575,2018-07-30,8221.580078125,8235.5,7917.5,8180.47998046875,8180.47998046875,5551400000,4.016419324281655,-0.6680835350768016,3.321502752999684,-0.46,0,1222.5,1223.9000244140625,1218.0999755859375,1221.300048828125,1221.300048828125,62239.0,0.47615540139347157,-0.21243365749438795,0.26271022956454637,-0.11,69.01000213623047,70.43000030517578,68.80000305175781,70.12999725341797,70.12999725341797,463011.0,2.3691819492969093,-0.42595917997712374,1.9331310213163941,2.1
576,2018-07-31,8181.2001953125,8181.52978515625,7696.93017578125,7780.43994140625,7780.43994140625,5287530000,6.296011504688133,-4.902382002907296,1.084974966874032,-4.89,0,1220.4000244140625,1228.0999755859375,1213.0,1223.699951171875,1223.699951171875,2722.0,1.2448454728720115,-0.3582790083489098,0.8821064445074196,0.2,70.05000305175781,70.22000122070312,67.9800033569336,68.76000213623047,68.76000213623047,519070.0,3.295083485077621,-2.0791783809342936,1.1473944406878576,-1.95
577,2018-08-01,7769.0400390625,7769.0400390625,7504.9501953125,7624.91015625,7624.91015625,4797620000,3.5188753672868778,-1.8551826491795547,1.5984111528471636,-2.0,0,1222.9000244140625,1223.699951171875,1214.4000244140625,1217.9000244140625,1217.9000244140625,1026.0,0.76580423014234,-0.47396641245741705,0.28820816284887013,-0.47,68.43000030517578,68.5199966430664,67.30999755859375,67.66000366210938,67.66000366210938,576561.0,1.7976513569464103,-1.2550978153675298,0.5199912586699214,-1.6
578,2018-08-02,7634.18994140625,7712.77001953125,7523.43994140625,7567.14990234375,7567.14990234375,4214110000,2.516536047333837,-1.8880391457121417,0.5809837159320755,-0.76,0,1214.699951171875,1219.300048828125,1205.800048828125,1210.5999755859375,1210.5999755859375,411.0,1.1195886094979162,-0.7135301315331842,0.398069875886751,-0.6,67.86000061035156,69.36000061035156,66.91999816894531,68.95999908447266,68.95999908447266,531071.0,3.6461483983401393,-0.5767034636086904,3.0484174706299085,1.92
579,2018-08-03,7562.14013671875,7562.14013671875,7328.64990234375,7434.39013671875,7434.39013671875,4627150000,3.1859924745528954,-1.6893365858124836,1.4428337522465575,-1.75,0,1206.5,1218.5999755859375,1205.0999755859375,1214.199951171875,1214.199951171875,784.0,1.120239007011522,-0.3610720911057661,0.7551220454977569,0.3,68.98999786376953,69.23999786376953,67.87000274658203,68.48999786376953,68.48999786376953,476615.0,2.0185576274438763,-1.0831889415647202,0.9135038928795731,-0.68
580,2018-08-04,7438.669921875,7497.490234375,6984.06982421875,7032.85009765625,7032.85009765625,4268390000,7.351306946787034,-6.197275650836283,0.698450540519283,-5.4,1,,,,,,,,,,,,,,,,,,,,
581,2018-08-05,7031.080078125,7102.77001953125,6940.7001953125,7068.47998046875,7068.47998046875,3679110000,2.3350644698384486,-0.4827699470517699,1.841021533282015,0.51,0,,,,,,,,,,,,,,,,,,,,
582,2018-08-06,7062.93994140625,7166.5498046875,6890.5400390625,6951.7998046875,6951.7998046875,3925900000,4.005633289412724,-2.996560490789253,0.8890415740670272,-1.65,0,1214.4000244140625,1214.4000244140625,1206.5999755859375,1208.5999755859375,1208.5999755859375,297.0,0.646448614781151,-0.47760611919647095,0.1657550174430245,-0.46,68.6500015258789,69.91999816894531,68.5,69.01000213623047,69.01000213623047,495605.0,2.0729900276573905,-1.301481774235822,0.7445286660298813,0.76
583,2018-08-07,6958.31982421875,7146.56005859375,6748.240234375,6753.1201171875,6753.1201171875,4682800000,5.9025732692464095,-5.505305184319242,0.07231341272710276,-2.86,0,1207.800048828125,1214.800048828125,1207.800048828125,1209.5999755859375,1209.5999755859375,715.0,0.5795661299063359,-0.4280600126089744,0.14902522644860708,0.08,68.9000015258789,69.83000183105469,68.80999755859375,69.16999816894531,69.16999816894531,485027.0,1.482348944413744,-0.9451577327839324,0.5231806759548441,0.23
584,2018-08-08,6746.85009765625,6746.85009765625,6226.22021484375,6305.7998046875,6305.7998046875,5064430000,8.361893168688148,-6.537128979965984,1.2781364471180545,-6.62,1,1212.0,1215.199951171875,1205.9000244140625,1212.5999755859375,1212.5999755859375,209.0,0.7712021369542025,-0.21395454990186757,0.555597564991381,0.25,69.08999633789062,69.37000274658203,66.31999969482422,66.94000244140625,66.94000244140625,760313.0,4.59891897737123,-3.5029554691714515,0.934865424359189,-3.22
585,2018-08-09,6305.56005859375,6625.72998046875,6249.06982421875,6568.22998046875,6568.22998046875,4267040000,6.027459555504159,-0.8678289059393882,5.1073226132483,4.16,0,1214.5,1215.300048828125,1211.5999755859375,1211.9000244140625,1211.9000244140625,44.0,0.30538736519849474,-0.27976831049591705,0.02476467763049388,-0.06,66.79000091552734,67.41000366210938,66.48999786376953,66.80999755859375,66.80999755859375,509401.0,1.383675481874479,-0.8900846623939344,0.4812749362390744,-0.19
586,2018-08-10,6571.419921875,6591.259765625,6124.52001953125,6184.7099609375,6184.7099609375,4528680000,7.620837953101714,-6.168013690004371,0.9827699348569805,-5.84,1,1212.5,1216.4000244140625,1205.5999755859375,1211.0999755859375,1211.0999755859375,75.0,0.8958235772090185,-0.43571594226808924,0.45620438880043335,-0.07,66.73999786376953,67.87000274658203,66.13999938964844,67.62999725341797,67.62999725341797,524490.0,2.615668843208905,-0.3536252887158595,2.2527938879943967,1.23
587,2018-08-11,6185.7900390625,6455.740234375,6109.02978515625,6295.72998046875,6295.72998046875,4047850000,5.675376637730409,-2.4785733021635603,3.056134965426835,1.8,1,,,,,,,,,,,,,,,,,,,,
588,2018-08-12,6283.64990234375,6409.85009765625,6237.5,6322.68994140625,6322.68994140625,5665250000,2.7631278181362724,-1.359784627129891,1.3657706037074149,0.43,0,,,,,,,,,,,,,,,,,,,,
589,2018-08-13,6341.35986328125,6537.0498046875,6225.72021484375,6297.56982421875,6297.56982421875,4083980000,5.000699984902286,-3.6634259738548556,1.1540770689259643,-0.4,0,1207.0,1207.4000244140625,1191.300048828125,1191.300048828125,1191.300048828125,78.0,1.351462681611988,-1.333441714460014,0.0,-1.63,67.77999877929688,67.94999694824219,65.70999908447266,67.19999694824219,67.19999694824219,578219.0,3.4089147694096456,-1.1037528089534403,2.267535967934018,-0.64
590,2018-08-14,6287.66015625,6287.93994140625,5971.0498046875,6199.7099609375,6199.7099609375,5301700000,5.307109253551682,-1.4031619463753662,3.829479969677914,-1.55,1,1193.0999755859375,1197.5,1192.800048828125,1193.0,1193.0,92.0,0.39402674207571514,-0.3757828810020877,0.01676317603033664,0.14,67.41999816894531,68.37000274658203,66.58000183105469,67.04000091552734,67.04000091552734,538484.0,2.6884963446973646,-1.9453002451739365,0.6908967735385378,-0.24
591,2018-08-15,6221.419921875,6588.490234375,6221.419921875,6308.52001953125,6308.52001953125,4895450000,5.900105074234775,-4.249383468507313,1.400003516078367,1.76,1,1187.800048828125,1188.0999755859375,1174.5999755859375,1177.5,1177.5,71.0,1.14932745450345,-0.8921787563129854,0.246894642800912,-1.3,66.62000274658203,66.9000015258789,64.51000213623047,65.01000213623047,65.01000213623047,573473.0,3.704850892116391,-2.8251111308530086,0.7750736063286955,-3.03
592,2018-08-16,6294.22998046875,6473.5,6276.41015625,6334.72998046875,6334.72998046875,4328420000,3.140168326216531,-2.143662926257048,0.9291907757283131,0.42,1,1173.199951171875,1180.199951171875,1161.4000244140625,1176.199951171875,1176.199951171875,123.0,1.6187296678676448,-0.3389256198518069,1.2743177584552925,-0.11,64.94999694824219,65.5199966430664,64.43000030517578,65.45999908447266,65.45999908447266,383380.0,1.6917528057237392,-0.09157137006675838,1.5986322744346366,0.69
593,2018-08-17,6340.91015625,6582.5,6324.97021484375,6580.6298828125,6580.6298828125,4992990000,4.071636330426766,-0.02841043961260919,4.042069121033256,3.88,0,1174.699951171875,1181.199951171875,1174.699951171875,1176.5,1176.5,66.0,0.5533327888126353,-0.39789632290554644,0.15323477508697264,0.03,65.47000122070312,66.38999938964844,65.30000305175781,65.91000366210938,65.91000366210938,171403.0,1.669213303139782,-0.7229940231237654,0.9341509676011291,0.69
594,2018-08-18,6583.43017578125,6617.35009765625,6353.72998046875,6423.759765625,6423.759765625,3984520000,4.14906075640393,-2.9254962964679216,1.1021838411692073,-2.38,1,,,,,,,,,,,,,,,,,,,,
595,2018-08-19,6422.56982421875,6537.97998046875,6361.5498046875,6506.06982421875,6506.06982421875,3311170000,2.773383549575414,-0.4880736304688433,2.2717737653293324,1.28,0,,,,,,,,,,,,,,,,,,,,
596,2018-08-20,6500.509765625,6536.919921875,6297.93017578125,6308.52978515625,6308.52978515625,3665100000,3.7947347687782775,-3.4938493885242567,0.16830306273894396,-3.04,1,1184.800048828125,1190.0,1184.4000244140625,1186.800048828125,1186.800048828125,68.0,0.4728111677224828,-0.26890345982142855,0.20263630231262636,0.88,65.91000366210938,66.68000030517578,65.58999633789062,66.43000030517578,66.43000030517578,112709.0,1.6618448363222011,-0.3749250132810733,1.2806891510678362,0.79
597,2018-08-21,6301.06982421875,6500.8701171875,6298.240234375,6488.759765625,6488.759765625,3377180000,3.21724601272863,-0.18628816364876635,3.0249645005626884,2.86,0,1189.800048828125,1192.5999755859375,1189.800048828125,1192.5999755859375,1192.5999755859375,22.0,0.23532750402643238,0.0,0.23532750402643238,0.49,66.62000274658203,68.0999984741211,66.5199966430664,67.3499984741211,67.3499984741211,437164.0,2.375228368595199,-1.1013216105797858,1.2477478546914527,1.38
598,2018-08-22,6486.25,6816.7900390625,6310.10986328125,6376.7099609375,6376.7099609375,4668110000,8.029656959376249,-6.455825624717691,1.0554506830982182,-1.73,1,1194.699951171875,1196.300048828125,1194.699951171875,1196.300048828125,1196.300048828125,17.0,0.13393301428366783,0.0,0.13393301428366783,0.31,66.08000183105469,68.1500015258789,65.9800033569336,67.86000061035156,67.86000061035156,581899.0,3.2888724742953133,-0.42553324876628273,2.8493439796413815,0.76
599,2018-08-23,6371.33984375,6546.5400390625,6371.33984375,6534.8798828125,6534.8798828125,3426180000,2.74981714378905,-0.17811173811547934,2.566807658563771,2.48,1,1189.300048828125,1190.300048828125,1184.9000244140625,1187.0,1187.0,95.0,0.45573671219500833,-0.2772451224692435,0.17722808191990255,-0.78,68.06999969482422,68.12000274658203,67.31999969482422,67.83000183105469,67.83000183105469,450690.0,1.1883586681289295,-0.42572064567612594,0.7575789342578969,-0.04
600,2018-08-24,6551.52001953125,6719.9599609375,6498.64013671875,6719.9599609375,6719.9599609375,4097820000,3.4056328641471336,0.0,3.4056328641471336,2.83,1,1185.300048828125,1208.0,1185.300048828125,1206.300048828125,1206.300048828125,12.0,1.9151227737076233,-0.14072443475786423,1.77170329325154,1.63,67.9000015258789,69.30999755859375,67.77999877929688,68.72000122070312,68.72000122070312,517796.0,2.257301278919773,-0.8512427624771591,1.386843402678505,1.31
601,2018-08-25,6719.9501953125,6789.6298828125,6700.9599609375,6763.18994140625,6763.18994140625,3312600000,1.3232420786259198,-0.3894165346653279,0.9286726205127734,0.64,0,,,,,,,,,,,,,,,,,,,,
602,2018-08-26,6754.64013671875,6774.75,6620.75,6707.259765625,6707.259765625,3295500000,2.3260204659592945,-0.9962025812760619,1.3066460087603367,-0.83,1,,,,,,,,,,,,,,,,,,,,
603,2018-08-27,6710.7998046875,6884.64013671875,6689.7099609375,6884.64013671875,6884.64013671875,4019000000,2.91388082472162,0.0,2.91388082472162,2.64,1,1210.300048828125,1211.4000244140625,1205.199951171875,1209.0,1209.0,154.0,0.5144435357932818,-0.1981198915051499,0.31530442931316305,0.22,68.56999969482422,68.97000122070312,68.33999633789062,68.87000274658203,68.87000274658203,332612.0,0.9218684761081823,-0.14498836066582035,0.7755435134513579,0.22
604,2018-08-28,6891.080078125,7109.56005859375,6882.33984375,7096.27978515625,7096.27978515625,4659940000,3.3014965840446475,-0.18679458824526476,3.1085349788492853,3.07,0,1209.699951171875,1217.0,1202.300048828125,1207.4000244140625,1207.4000244140625,136.0,1.2226524640170278,-0.7888229733720213,0.42418492712434114,-0.13,68.93000030517578,69.19999694824219,68.20999908447266,68.52999877929688,68.52999877929688,426833.0,1.4513969756010372,-0.9682054891511549,0.46913898126273923,-0.49
605,2018-08-29,7091.7099609375,7113.2998046875,6970.81982421875,7047.16015625,7047.16015625,4145880000,2.043948689847515,-0.9298026268190679,1.0951413744194112,-0.69,0,1205.199951171875,1205.199951171875,1202.4000244140625,1204.5,1204.5,817.0,0.23286150207597697,-0.058077597098672565,0.17464866461233083,-0.24,68.54000091552734,69.76000213623047,68.37000274658203,69.51000213623047,69.51000213623047,497095.0,2.03305445927882,-0.35837154865876975,1.6673970218692564,1.43
606,2018-08-30,7043.759765625,7072.68994140625,6834.68994140625,6978.22998046875,6978.22998046875,4463250000,3.4822355079802065,-1.3355591962895903,2.100168995127325,-0.98,1,1205.4000244140625,1205.5999755859375,1196.0,1197.699951171875,1197.699951171875,493.0,0.8026735439747074,-0.6552774198774336,0.1421363856082776,-0.56,69.70999908447266,70.5,69.55000305175781,70.25,70.25,445584.0,1.3659193480339857,-0.3546099290780142,1.0064657333246454,1.06
607,2018-08-31,6973.97021484375,7057.169921875,6920.16015625,7037.580078125,7037.580078125,4495650000,1.9798640859671215,-0.27758781447613534,1.6967804100451522,0.85,1,1207.0999755859375,1208.199951171875,1199.0999755859375,1200.300048828125,1200.300048828125,191.0,0.7589004896352214,-0.6538571977335053,0.10008116642660149,0.22,70.05999755859375,70.36000061035156,69.63999938964844,69.80000305175781,69.80000305175781,419739.0,1.0338903317252883,-0.795903288425159,0.22975827615121805,-0.64
608,2018-09-01,7044.81005859375,7242.2900390625,7038.0498046875,7193.25,7193.25,4116050000,2.901943578730736,-0.6771344256857205,2.205159094059453,2.21,1,,,,,,,,,,,,,,,,,,,,
609,2018-09-02,7189.580078125,7306.31005859375,7132.16015625,7272.72021484375,7272.72021484375,4329540000,2.4417553522145785,-0.4597374527035205,1.9707922356535346,1.1,0,,,,,,,,,,,,,,,,,,,,
610,2018-09-03,7279.02978515625,7317.93994140625,7208.14990234375,7260.06005859375,7260.06005859375,4087760000,1.523137567197395,-0.7909313724345424,0.7201592218985522,-0.17,1,,,,,,,,,,,,,,,,,,,,
611,2018-09-04,7263.0,7388.259765625,7255.43994140625,7361.66015625,7361.66015625,4273640000,1.8306239909830588,-0.36002536752644676,1.464007912705048,1.4,0,1193.800048828125,1193.800048828125,1189.9000244140625,1192.699951171875,1192.699951171875,26.0,0.32776068022882615,-0.09215091399350281,0.2353077317727812,-0.63,70.12000274658203,71.4000015258789,69.08000183105469,69.87000274658203,69.87000274658203,785981.0,3.358424483685046,-2.142855387394253,1.1436029163105803,0.1
612,2018-09-05,7361.4599609375,7388.43017578125,6792.830078125,6792.830078125,6792.830078125,5800460000,8.768070020980877,-8.061253655865693,0.0,-7.73,0,1192.5,1196.0,1192.5,1194.9000244140625,1194.9000244140625,21.0,0.29350104821802936,-0.09197120283758362,0.2012599089360587,0.18,69.43000030517578,69.58999633789062,68.55999755859375,68.72000122070312,68.72000122070312,542104.0,1.5023319952959484,-1.25017267275498,0.23337757848172375,-1.65
613,2018-09-06,6755.14013671875,6755.14013671875,6404.72021484375,6529.169921875,6529.169921875,5523470000,5.4712760295579725,-3.3451595417754434,1.9430935756228982,-3.88,0,1202.0,1202.0,1197.9000244140625,1197.9000244140625,1197.9000244140625,7.0,0.34226358647441807,-0.3410961385971298,0.0,0.25,68.63999938964844,69.0199966430664,67.0,67.7699966430664,67.7699966430664,633824.0,3.014920362785681,-1.811069343373508,1.149248720994636,-1.38
614,2018-09-07,6528.919921875,6555.2900390625,6396.8701171875,6467.06982421875,6467.06982421875,4264680000,2.476522408190651,-1.3457865985799577,1.097407102930434,-0.95,0,1198.300048828125,1198.300048828125,1193.0999755859375,1193.5999755859375,1193.5999755859375,29.0,0.4358455576728779,-0.3922284111382559,0.041907636428744996,-0.36,67.87999725341797,68.08000183105469,66.86000061035156,67.75,67.75,530895.0,1.8247101548997577,-0.4847265308153344,1.3311387698531427,-0.03
615,2018-09-08,6460.169921875,6534.25,6197.52001953125,6225.97998046875,6225.97998046875,3835060000,5.433302020930278,-4.717756736140338,0.45921531270265376,-3.73,1,,,,,,,,,,,,,,,,,,,,
616,2018-09-09,6223.3798828125,6446.259765625,6201.22021484375,6300.85986328125,6300.85986328125,3671890000,3.9514731341858047,-2.2555700147099595,1.6067748763218301,1.2,1,,,,,,,,,,,,,,,,,,,,
